,asian_pop,black_pop,hispanic_p,no_car_hh,poverty_po,white_pop,ave_hh_inc,edu_uni,edu_high,hh_incm_hi,hh,pop,age65,poverty_perc,pos,geometry,row,col,grid_area
113,11.9618791159,7.64967346864,7.49551035917,9.01332692075,34.3387269613,65.7831926342,129406.466685,43.2920496585,8.36087681201,51.5690012371,74.807000618,171.719596289,9.26932073587,19.9969762936,7_18,"POLYGON ((-1649327.704565505 521097.5045573009, -1648327.704565505 521097.5045573009, -1648327.704565505 520097.5045573009, -1649327.704565505 520097.5045573009, -1649327.704565505 521097.5045573009))",7,18,1000000.0
114,10.4703442931,10.2356868558,3.99117046767,5.43106217441,40.7337893113,72.2267436069,224904.168275,67.8034677679,1.22266215391,71.4304661789,274.183101845,532.268957582,18.2068423795,7.65285833996,12_18,"POLYGON ((-1644327.704565505 521097.5045573009, -1643327.704565505 521097.5045573009, -1643327.704565505 520097.5045573009, -1644327.704565505 520097.5045573009, -1644327.704565505 521097.5045573009))",12,18,1000000.0
115,13.3565,8.1526,11.2749,8.2051,16.9214218023,65.8283,106517.0,61.8889,0.0,38.9744,92.5143154609,182.340180729,7.8057,9.28013876843,6_18,"POLYGON ((-1650327.704565505 521097.5045573009, -1649327.704565505 521097.5045573009, -1649327.704565505 520097.5045573009, -1650327.704565505 520097.5045573009, -1650327.704565505 521097.5045573009))",6,18,1000000.0
116,8.77366911163,8.33149766551,3.88247964589,4.79927469765,12.223262572,76.2375847071,268141.148756,61.6256529669,0.760381087813,75.237535845,94.3734679249,194.194014232,20.7214152607,6.29435599258,13_18,"POLYGON ((-1643327.704565505 521097.5045573009, -1642327.704565505 521097.5045573009, -1642327.704565505 520097.5045573009, -1643327.704565505 520097.5045573009, -1643327.704565505 521097.5045573009))",13,18,1000000.0
117,9.34749027074,37.8260429236,7.66503557119,5.93648760571,326.626800226,41.440437292,122987.075527,57.9595038305,2.9246943472,46.5066421722,1209.7554654,2862.05055969,11.55978827,11.4123350868,11_18,"POLYGON ((-1645327.704565505 521097.5045573009, -1644327.704565505 521097.5045573009, -1644327.704565505 520097.5045573009, -1645327.704565505 520097.5045573009, -1645327.704565505 521097.5045573009))",11,18,1000000.0
118,12.9134799431,7.04376954233,9.85523067156,8.50312250334,19.6034617313,68.695695704,111392.351202,58.4641758823,0.497949967756,43.8679507108,107.538517733,213.322419178,10.4725034732,9.18959282707,5_18,"POLYGON ((-1651327.704565505 521097.5045573009, -1650327.704565505 521097.5045573009, -1650327.704565505 520097.5045573009, -1651327.704565505 520097.5045573009, -1651327.704565505 521097.5045573009))",5,18,1000000.0
119,7.10930071686,2.65418004877,4.93042160785,8.94401323088,215.945915157,82.7261148527,123111.498881,51.0653039685,3.85175655768,45.0433660381,1600.05865713,3091.79173368,15.7432477985,6.98449099287,4_18,"POLYGON ((-1652327.704565505 521097.5045573009, -1651327.704565505 521097.5045573009, -1651327.704565505 520097.5045573009, -1652327.704565505 520097.5045573009, -1652327.704565505 521097.5045573009))",4,18,1000000.0
120,3.8462,1.9623,4.3956,3.1579,16.737443029,89.5604,114524.0,52.7354,0.0,38.1579,215.600961051,361.415295235,19.6232,4.63108320251,1_18,"POLYGON ((-1655327.704565505 521097.5045573009, -1654327.704565505 521097.5045573009, -1654327.704565505 520097.5045573009, -1655327.704565505 520097.5045573009, -1655327.704565505 521097.5045573009))",1,18,1000000.0
121,4.24182721731,1.92578569264,3.5281952731,4.46989204024,8.34100529725,87.8153003948,130432.776906,43.2159014544,0.696643019393,58.4116482097,65.9758100313,142.192120102,25.4319001806,5.86601092331,1_22,"POLYGON ((-1655327.704565505 517097.5045573009, -1654327.704565505 517097.5045573009, -1654327.704565505 516097.5045573009, -1655327.704565505 516097.5045573009, -1655327.704565505 517097.5045573009))",1,22,1000000.0
122,21.1890231647,9.92959171212,8.13198449658,7.54360752065,45.9047610944,58.0211880754,108741.687162,26.9395497237,13.6766390237,41.2034697884,172.246620426,422.761772308,9.40120521319,10.8583046295,6_22,"POLYGON ((-1650327.704565505 517097.5045573009, -1649327.704565505 517097.5045573009, -1649327.704565505 516097.5045573009, -1650327.704565505 516097.5045573009, -1650327.704565505 517097.5045573009))",6,22,1000000.0
123,10.8398424147,11.2185770619,12.9864153198,13.2635165085,49.3375660538,66.0571463832,60299.9095152,27.2324821198,14.880659009,16.5257341328,121.60009294,257.591855092,9.95027581589,19.1533874533,7_22,"POLYGON ((-1649327.704565505 517097.5045573009, -1648327.704565505 517097.5045573009, -1648327.704565505 516097.5045573009, -1649327.704565505 516097.5045573009, -1649327.704565505 517097.5045573009))",7,22,1000000.0
124,5.3925,1.1384,2.9359,8.0107,1.64161942475,85.68,156147.0,49.3902,0.0,65.8211,11.5997448032,25.847762452,17.6753,6.35110844817,1_21,"POLYGON ((-1655327.704565505 518097.5045573009, -1654327.704565505 518097.5045573009, -1654327.704565505 517097.5045573009, -1655327.704565505 517097.5045573009, -1655327.704565505 518097.5045573009))",1,21,1000000.0
125,19.4915729575,13.3834904757,6.20107899844,18.8990030287,11.4097383014,56.9464968659,158329.018069,62.2875643706,2.67876583127,55.4416598189,51.6642744265,119.545683361,15.0930107493,9.5442495125,13_22,"POLYGON ((-1643327.704565505 517097.5045573009, -1642327.704565505 517097.5045573009, -1642327.704565505 516097.5045573009, -1643327.704565505 516097.5045573009, -1643327.704565505 517097.5045573009))",13,22,1000000.0
126,19.5064,13.3758,6.2102,18.9687,1.12576313474,56.9268,158122.0,62.3203,2.6694,55.4328,5.09407818468,11.7829874769,15.0478,9.55414012739,13_21,"POLYGON ((-1643327.704565505 518097.5045573009, -1642327.704565505 518097.5045573009, -1642327.704565505 517097.5045573009, -1643327.704565505 517097.5045573009, -1643327.704565505 518097.5045573009))",13,21,1000000.0
127,16.0702228291,8.51279698569,8.41091095453,52.3016935728,2117.49983944,65.0894371303,84980.4149678,55.2917160729,4.80844743516,27.5713465691,7182.90877357,11010.5990353,21.0576282914,19.2314680849,9_16,"POLYGON ((-1647327.704565505 523097.5045573009, -1646327.704565505 523097.5045573009, -1646327.704565505 522097.5045573009, -1647327.704565505 522097.5045573009, -1647327.704565505 523097.5045573009))",9,16,1000000.0
128,12.5478081385,11.5841700244,5.73434049986,54.50792346,1431.93023934,67.1028399931,116105.260736,46.6673453812,10.0267054065,32.7718177588,3097.76004093,4823.09661966,17.3407383224,29.6890224737,8_16,"POLYGON ((-1648327.704565505 523097.5045573009, -1647327.704565505 523097.5045573009, -1647327.704565505 522097.5045573009, -1648327.704565505 522097.5045573009, -1648327.704565505 523097.5045573009))",8,16,1000000.0
129,17.1730107629,25.1678365137,11.7989195637,24.7689912591,1158.09398998,43.1377982718,85335.8819674,45.1886529501,13.1381157902,28.303722991,2669.30086045,5732.9517516,14.0567142141,20.2006582326,10_17,"POLYGON ((-1646327.704565505 522097.5045573009, -1645327.704565505 522097.5045573009, -1645327.704565505 521097.5045573009, -1646327.704565505 521097.5045573009, -1646327.704565505 522097.5045573009))",10,17,1000000.0
130,11.5635959287,12.8685153097,8.09839218813,30.1629371614,1395.15509908,63.7224877907,92479.719606,55.6305749529,5.54550368953,28.4885431735,4275.57650819,7798.09123409,8.31530851781,17.8909820006,10_16,"POLYGON ((-1646327.704565505 523097.5045573009, -1645327.704565505 523097.5045573009, -1645327.704565505 522097.5045573009, -1646327.704565505 522097.5045573009, -1646327.704565505 523097.5045573009))",10,16,1000000.0
131,6.11054735665,2.338789229,3.94346793216,10.0438354687,209.6609828,84.9723261755,132635.400542,53.9735391596,3.58491360804,50.5660450391,1207.3362192,2438.06169172,23.4209073533,8.59949457031,4_17,"POLYGON ((-1652327.704565505 522097.5045573009, -1651327.704565505 522097.5045573009, -1651327.704565505 521097.5045573009, -1652327.704565505 521097.5045573009, -1652327.704565505 522097.5045573009))",4,17,1000000.0
132,35.3140290809,24.0435801777,6.29593860814,58.2613207589,3141.15031626,32.3681160033,42690.2809877,25.9710146175,30.1632911985,10.9984410252,4098.65315867,8856.47464477,21.0896729538,35.4672761144,9_17,"POLYGON ((-1647327.704565505 522097.5045573009, -1646327.704565505 522097.5045573009, -1646327.704565505 521097.5045573009, -1647327.704565505 521097.5045573009, -1647327.704565505 522097.5045573009))",9,17,1000000.0
133,9.44362294665,2.65030277543,3.98557713961,9.97182034965,28.7866796932,81.7975609404,184240.081666,59.1801767186,0.281073408757,63.7832442479,174.089851936,316.655770746,28.6799801274,9.09084322871,5_17,"POLYGON ((-1651327.704565505 522097.5045573009, -1650327.704565505 522097.5045573009, -1650327.704565505 521097.5045573009, -1651327.704565505 521097.5045573009, -1651327.704565505 522097.5045573009))",5,17,1000000.0
134,8.982,2.3287,3.5263,10.095,8.29730253808,82.9674,194655.0,60.9626,0.0,65.0831,50.9951002705,91.0280709105,30.9381,9.11510312708,5_16,"POLYGON ((-1651327.704565505 523097.5045573009, -1650327.704565505 523097.5045573009, -1650327.704565505 522097.5045573009, -1651327.704565505 522097.5045573009, -1651327.704565505 523097.5045573009))",5,16,1000000.0
135,8.39185641254,20.2025783028,9.41718850359,51.5169348896,82.164267613,56.9979631175,84529.5604488,37.6894467,9.1386768718,30.3273350064,133.642478221,275.752824747,7.41039383625,29.7963466697,7_17,"POLYGON ((-1649327.704565505 522097.5045573009, -1648327.704565505 522097.5045573009, -1648327.704565505 521097.5045573009, -1649327.704565505 521097.5045573009, -1649327.704565505 522097.5045573009))",7,17,1000000.0
136,15.6186195461,4.2640331641,5.3504936859,50.7427991479,133.973334965,72.433757469,160934.609877,64.6042866365,1.89838431444,53.1206887006,338.832969243,494.305139595,11.2894785042,27.1033667735,7_16,"POLYGON ((-1649327.704565505 523097.5045573009, -1648327.704565505 523097.5045573009, -1648327.704565505 522097.5045573009, -1649327.704565505 522097.5045573009, -1649327.704565505 523097.5045573009))",7,16,1000000.0
137,13.2496151442,20.3512319365,8.50696973365,61.7295147412,729.194966883,53.6601284028,83272.7859417,36.1884049302,13.203598748,27.3170929816,1132.86804037,2118.38625976,10.6266771571,34.4221911147,8_17,"POLYGON ((-1648327.704565505 522097.5045573009, -1647327.704565505 522097.5045573009, -1647327.704565505 521097.5045573009, -1648327.704565505 521097.5045573009, -1648327.704565505 522097.5045573009))",8,17,1000000.0
138,5.68458889737,2.11843154174,3.87893378479,8.56821876476,101.737091554,85.506985944,149098.868504,59.9141720989,1.56413349272,51.4751584813,652.218240246,1292.76054541,20.3918391122,7.86975530118,3_17,"POLYGON ((-1653327.704565505 522097.5045573009, -1652327.704565505 522097.5045573009, -1652327.704565505 521097.5045573009, -1653327.704565505 521097.5045573009, -1653327.704565505 522097.5045573009))",3,17,1000000.0
139,8.982,2.3287,3.5263,10.095,3.01306931474,82.9674,194655.0,60.9626,0.0,65.0831,18.518280022,33.0557896355,30.9381,9.11510312708,3_16,"POLYGON ((-1653327.704565505 523097.5045573009, -1652327.704565505 523097.5045573009, -1652327.704565505 522097.5045573009, -1653327.704565505 522097.5045573009, -1653327.704565505 523097.5045573009))",3,16,1000000.0
140,5.9829,5.1994,3.7037,3.5772,0.046051719256,82.8348,351775.0,51.4641,0.0,82.6016,0.496873813026,1.13432655852,24.8575,4.05982905983,14_17,"POLYGON ((-1642327.704565505 522097.5045573009, -1641327.704565505 522097.5045573009, -1641327.704565505 521097.5045573009, -1642327.704565505 521097.5045573009, -1642327.704565505 522097.5045573009))",14,17,1000000.0
141,5.16055754266,3.65179743376,3.0209202438,4.60899218914,4.48978126301,86.4707468971,286691.409455,53.657425768,0.974754828152,71.863341869,54.758549613,118.47562859,29.0436530076,3.78962434422,14_16,"POLYGON ((-1642327.704565505 523097.5045573009, -1641327.704565505 523097.5045573009, -1641327.704565505 522097.5045573009, -1642327.704565505 522097.5045573009, -1642327.704565505 523097.5045573009))",14,16,1000000.0
142,5.9829,5.1994,3.7037,3.5772,11.8917705553,82.8348,351775.0,51.4641,0.0,82.6016,128.305945465,292.913085256,24.8575,4.05982905983,13_17,"POLYGON ((-1643327.704565505 522097.5045573009, -1642327.704565505 522097.5045573009, -1642327.704565505 521097.5045573009, -1643327.704565505 521097.5045573009, -1643327.704565505 522097.5045573009))",13,17,1000000.0
143,5.1836613874,14.0196228033,3.21843216392,3.63207796537,84.266568123,72.2210361839,246931.632688,62.0774652876,0.351257176349,64.4977630768,617.163290322,1530.59852489,16.8802393326,5.50546513359,12_17,"POLYGON ((-1644327.704565505 522097.5045573009, -1643327.704565505 522097.5045573009, -1643327.704565505 521097.5045573009, -1644327.704565505 521097.5045573009, -1644327.704565505 522097.5045573009))",12,17,1000000.0
144,5.26489975357,33.7691202379,5.918174475,11.1727857137,441.738786802,50.6799537252,134847.869526,56.3186496007,2.16007580474,47.5113658823,1623.39595524,3820.41753923,11.782215351,11.5625787565,11_17,"POLYGON ((-1645327.704565505 522097.5045573009, -1644327.704565505 522097.5045573009, -1644327.704565505 521097.5045573009, -1645327.704565505 521097.5045573009, -1645327.704565505 522097.5045573009))",11,17,1000000.0
145,8.1169825919,21.7980692365,7.28537964505,19.3082698679,889.157693087,58.7348154283,115738.288826,57.0884044829,6.26555717288,41.3037245349,2671.35893477,5522.6635643,8.07745055713,16.100160416,11_16,"POLYGON ((-1645327.704565505 523097.5045573009, -1644327.704565505 523097.5045573009, -1644327.704565505 522097.5045573009, -1645327.704565505 522097.5045573009, -1645327.704565505 523097.5045573009))",11,16,1000000.0
146,5.97884711364,5.19177269427,3.70033494358,3.58256414891,14.2285178583,82.8527196385,351436.639161,51.4749097302,0.00480404546292,82.5457732393,153.610334153,350.585859195,24.8781313103,4.05849736523,13_16,"POLYGON ((-1643327.704565505 523097.5045573009, -1642327.704565505 523097.5045573009, -1642327.704565505 522097.5045573009, -1643327.704565505 522097.5045573009, -1643327.704565505 523097.5045573009))",13,16,1000000.0
147,6.22084648299,15.6276156729,3.75418816829,4.85291446502,179.614723574,69.2268884748,189421.928274,63.4545846723,2.57337657856,61.5072513425,1045.45556955,2521.10246617,13.6497203664,7.12445154389,12_16,"POLYGON ((-1644327.704565505 523097.5045573009, -1643327.704565505 523097.5045573009, -1643327.704565505 522097.5045573009, -1644327.704565505 522097.5045573009, -1644327.704565505 523097.5045573009))",12,16,1000000.0
148,8.982,2.3287,3.5263,10.095,40.299554405,82.9674,194655.0,60.9626,0.0,65.0831,247.680473058,442.118469129,30.9381,9.11510312708,4_16,"POLYGON ((-1652327.704565505 523097.5045573009, -1651327.704565505 523097.5045573009, -1651327.704565505 522097.5045573009, -1652327.704565505 522097.5045573009, -1652327.704565505 523097.5045573009))",4,16,1000000.0
149,10.1020237472,4.21285523951,6.67538491197,26.7144728137,563.694385342,77.8821205934,92871.7670636,61.7864433492,2.84280286814,30.7667977067,3682.28946305,5191.27607283,13.0950467719,10.8584937005,7_14,"POLYGON ((-1649327.704565505 525097.5045573009, -1648327.704565505 525097.5045573009, -1648327.704565505 524097.5045573009, -1649327.704565505 524097.5045573009, -1649327.704565505 525097.5045573009))",7,14,1000000.0
150,4.76576052205,1.70406599941,3.14279907313,6.05225988496,54.3437401502,88.7517139637,250758.897477,65.9101054911,0.237820606648,62.4149415845,684.452238929,1430.04719991,22.1796128989,3.80013611813,13_14,"POLYGON ((-1643327.704565505 525097.5045573009, -1642327.704565505 525097.5045573009, -1642327.704565505 524097.5045573009, -1643327.704565505 524097.5045573009, -1643327.704565505 525097.5045573009))",13,14,1000000.0
151,6.15361113556,2.82658708126,3.54757365809,4.66295485438,53.1628849953,84.5349066224,270203.371462,74.1917057298,0.552774054666,65.1075204177,492.166967495,1182.7280894,17.8691001998,4.49493721098,12_14,"POLYGON ((-1644327.704565505 525097.5045573009, -1643327.704565505 525097.5045573009, -1643327.704565505 524097.5045573009, -1644327.704565505 524097.5045573009, -1644327.704565505 525097.5045573009))",12,14,1000000.0
152,8.04173173622,1.86455256155,5.38251624092,19.7730722337,425.443337569,83.0314315116,138803.848459,63.5983736446,2.09631136778,48.5111002002,2574.90741612,4346.72358866,9.5290703499,9.78767867088,10_14,"POLYGON ((-1646327.704565505 525097.5045573009, -1645327.704565505 525097.5045573009, -1645327.704565505 524097.5045573009, -1646327.704565505 524097.5045573009, -1646327.704565505 525097.5045573009))",10,14,1000000.0
153,11.7456342009,5.46812401121,11.0687841781,13.3510923169,32.0789861034,72.2350016985,141907.433851,60.8456226207,3.52393082846,50.0494262683,210.079459929,421.889841507,11.98382136,7.60364032204,6_14,"POLYGON ((-1650327.704565505 525097.5045573009, -1649327.704565505 525097.5045573009, -1649327.704565505 524097.5045573009, -1650327.704565505 524097.5045573009, -1650327.704565505 525097.5045573009))",6,14,1000000.0
154,8.93742119655,4.80310232453,10.0807968523,12.3775928234,94.070738547,75.7793004389,138075.186484,60.7175898997,3.48665687283,36.9585740513,619.979837693,1167.36960087,12.059578133,8.05835088365,6_13,"POLYGON ((-1650327.704565505 526097.5045573009, -1649327.704565505 526097.5045573009, -1649327.704565505 525097.5045573009, -1650327.704565505 525097.5045573009, -1650327.704565505 526097.5045573009))",6,13,1000000.0
155,7.93149360745,2.02459381368,3.73019217778,5.30809885508,51.1822832672,83.5292328215,235313.347778,68.0190506389,0.255425537573,63.2849188147,474.009107746,1157.56429119,16.7635624037,4.42154994387,13_13,"POLYGON ((-1643327.704565505 526097.5045573009, -1642327.704565505 526097.5045573009, -1642327.704565505 525097.5045573009, -1643327.704565505 525097.5045573009, -1643327.704565505 526097.5045573009))",13,13,1000000.0
156,5.41013836703,1.4562068731,3.60280006375,6.06431771678,7.73432318936,87.8689480075,148078.308715,69.9000796797,0.016196275362,48.3319121685,137.068044401,210.120316027,24.4642721534,3.68090213055,15_14,"POLYGON ((-1641327.704565505 525097.5045573009, -1640327.704565505 525097.5045573009, -1640327.704565505 524097.5045573009, -1641327.704565505 524097.5045573009, -1641327.704565505 525097.5045573009))",15,14,1000000.0
157,10.2813970115,0.869020205912,2.63140936132,5.34554836021,22.712334202,83.5137592657,204144.173599,64.7341085107,2.08605369598,63.0527261312,150.333851782,336.543457827,22.837741726,6.74870768506,15_13,"POLYGON ((-1641327.704565505 526097.5045573009, -1640327.704565505 526097.5045573009, -1640327.704565505 525097.5045573009, -1641327.704565505 525097.5045573009, -1641327.704565505 526097.5045573009))",15,13,1000000.0
158,8.16977690318,2.87166608896,3.43206088883,3.88752017222,52.5770409355,81.7180491545,228121.889146,75.6573180559,1.0536145893,62.8727260623,456.334239686,1171.5686022,13.9101778481,4.48774752386,12_13,"POLYGON ((-1644327.704565505 526097.5045573009, -1643327.704565505 526097.5045573009, -1643327.704565505 525097.5045573009, -1644327.704565505 525097.5045573009, -1644327.704565505 526097.5045573009))",12,13,1000000.0
159,9.60345220931,2.52999645232,4.88269962285,11.509087119,401.89801428,80.3543414017,113466.257654,66.6486509198,3.20274076178,41.9152051709,2078.93456806,3499.49581248,10.7484803748,11.4844547848,10_13,"POLYGON ((-1646327.704565505 526097.5045573009, -1645327.704565505 526097.5045573009, -1645327.704565505 525097.5045573009, -1646327.704565505 525097.5045573009, -1646327.704565505 526097.5045573009))",10,13,1000000.0
160,11.6922510891,5.28796864202,5.99518585696,30.7039119787,691.022132303,74.6774837371,89783.7979753,62.2571363793,3.17506301114,36.6034591126,3458.83677111,5273.86730697,10.9940019795,13.1027591724,8_14,"POLYGON ((-1648327.704565505 525097.5045573009, -1647327.704565505 525097.5045573009, -1647327.704565505 524097.5045573009, -1648327.704565505 524097.5045573009, -1648327.704565505 525097.5045573009))",8,14,1000000.0
161,7.98833359234,2.55085572083,4.71580164617,16.6280348903,416.231121198,82.7136958875,147239.32437,63.275343952,0.930081839683,56.2421868736,3103.341387,5518.16000433,12.8953428794,7.54293316742,8_13,"POLYGON ((-1648327.704565505 526097.5045573009, -1647327.704565505 526097.5045573009, -1647327.704565505 525097.5045573009, -1648327.704565505 525097.5045573009, -1648327.704565505 526097.5045573009))",8,13,1000000.0
162,7.00629685313,2.22813315785,4.3685441195,18.6005657208,410.7159633,84.1168918349,124632.752252,65.1433464712,1.46908482661,38.8415603839,3727.66808305,6033.08245743,14.2747312958,6.80772998211,7_13,"POLYGON ((-1649327.704565505 526097.5045573009, -1648327.704565505 526097.5045573009, -1648327.704565505 525097.5045573009, -1649327.704565505 525097.5045573009, -1649327.704565505 526097.5045573009))",7,13,1000000.0
163,5.03395778603,1.34281612152,3.20688585567,6.08433549901,25.4907430642,88.9741419872,155320.695311,67.1315848357,0.609934551789,49.6470099378,438.552965832,708.10688293,27.1173585379,3.59984398947,14_14,"POLYGON ((-1642327.704565505 525097.5045573009, -1641327.704565505 525097.5045573009, -1641327.704565505 524097.5045573009, -1642327.704565505 524097.5045573009, -1642327.704565505 525097.5045573009))",14,14,1000000.0
164,5.98565918718,0.781573404757,2.99214584135,5.5606854379,41.0300010329,87.8758039916,191565.658343,73.5132945827,0.297044096263,61.5420058967,335.446944301,679.400506458,22.8571035584,6.03914784326,14_13,"POLYGON ((-1642327.704565505 526097.5045573009, -1641327.704565505 526097.5045573009, -1641327.704565505 525097.5045573009, -1642327.704565505 525097.5045573009, -1642327.704565505 526097.5045573009))",14,13,1000000.0
165,14.1064969573,6.16574557033,6.79714383689,28.8900427201,552.122066236,70.9914548462,109938.407422,63.9411735884,1.22065286822,40.3253087107,2312.7743921,3556.97019519,7.44482679326,15.5222573128,9_14,"POLYGON ((-1647327.704565505 525097.5045573009, -1646327.704565505 525097.5045573009, -1646327.704565505 524097.5045573009, -1647327.704565505 524097.5045573009, -1647327.704565505 525097.5045573009))",9,14,1000000.0
166,13.7348112764,3.65562042355,5.92465115242,13.4872504541,276.171457944,74.0091905178,111475.786517,69.2199685113,0.652105173243,45.4582062365,1687.8726477,2665.77628133,9.0014692945,10.3598887828,9_13,"POLYGON ((-1647327.704565505 526097.5045573009, -1646327.704565505 526097.5045573009, -1646327.704565505 525097.5045573009, -1647327.704565505 525097.5045573009, -1647327.704565505 526097.5045573009))",9,13,1000000.0
167,5.28347740276,2.70242578679,3.18104469922,3.49975494861,182.869033867,85.7884603995,213920.968192,65.9477689199,1.8317042571,77.7870460249,1171.73533229,3001.97934336,14.8229778428,6.09161532944,11_14,"POLYGON ((-1645327.704565505 525097.5045573009, -1644327.704565505 525097.5045573009, -1644327.704565505 524097.5045573009, -1645327.704565505 524097.5045573009, -1645327.704565505 525097.5045573009))",11,14,1000000.0
168,8.40278368877,2.13542263765,2.63332630475,5.75388979521,129.082203764,82.85136103,203728.247025,71.8714343553,1.09698183067,63.2439962506,938.128711458,2203.69756876,16.9876100532,5.85752807438,11_13,"POLYGON ((-1645327.704565505 526097.5045573009, -1644327.704565505 526097.5045573009, -1644327.704565505 525097.5045573009, -1645327.704565505 525097.5045573009, -1645327.704565505 526097.5045573009))",11,13,1000000.0
169,17.4061,6.4846,8.3618,25.614,1.24423243087,68.0034,118906.0,57.6735,2.737,57.193,7.18796438106,9.85297573637,7.5939,12.6279863481,6_15,"POLYGON ((-1650327.704565505 524097.5045573009, -1649327.704565505 524097.5045573009, -1649327.704565505 523097.5045573009, -1650327.704565505 523097.5045573009, -1650327.704565505 524097.5045573009))",6,15,1000000.0
170,16.6583261984,7.98892232997,6.87921196881,48.4430183284,1930.84508478,65.7972012494,101246.561858,54.9396599115,5.34279127912,33.9965996758,6589.39663468,9119.72095365,9.82186993827,21.1721947919,8_15,"POLYGON ((-1648327.704565505 524097.5045573009, -1647327.704565505 524097.5045573009, -1647327.704565505 523097.5045573009, -1648327.704565505 523097.5045573009, -1648327.704565505 524097.5045573009))",8,15,1000000.0
171,18.7345200293,6.51504609837,6.43562397729,29.5765268354,714.340298954,67.2087884073,143109.40583,63.584477969,2.98892144637,55.3870819556,3461.88450018,5006.82728428,8.21600159572,14.2673245629,7_15,"POLYGON ((-1649327.704565505 524097.5045573009, -1648327.704565505 524097.5045573009, -1648327.704565505 523097.5045573009, -1649327.704565505 523097.5045573009, -1649327.704565505 524097.5045573009))",7,15,1000000.0
172,6.40249525473,12.4858856894,3.71319340628,7.43257477534,178.123050858,73.9793392601,202107.53856,62.8718983121,1.93786168151,60.4209996921,819.404030054,1894.24606946,16.0772129834,9.40337444694,12_15,"POLYGON ((-1644327.704565505 524097.5045573009, -1643327.704565505 524097.5045573009, -1643327.704565505 523097.5045573009, -1644327.704565505 523097.5045573009, -1644327.704565505 524097.5045573009))",12,15,1000000.0
173,4.01185141324,1.45760684547,2.08124767448,5.90843964374,21.6249339926,91.5579088951,207055.552458,57.0704606592,2.29444473337,58.5917088742,313.2678325,632.655841259,34.5872077251,3.41811970779,13_15,"POLYGON ((-1643327.704565505 524097.5045573009, -1642327.704565505 524097.5045573009, -1642327.704565505 523097.5045573009, -1643327.704565505 523097.5045573009, -1643327.704565505 524097.5045573009))",13,15,1000000.0
174,3.7238,0.9479,1.828,6.1745,17.4477403124,92.8233,187942.0,57.4895,2.6778,55.5705,265.276868015,525.924743702,36.3575,3.31753554502,14_15,"POLYGON ((-1642327.704565505 524097.5045573009, -1641327.704565505 524097.5045573009, -1641327.704565505 523097.5045573009, -1642327.704565505 523097.5045573009, -1642327.704565505 524097.5045573009))",14,15,1000000.0
175,7.57923697917,12.1650789547,5.29794270251,17.6510843083,727.680797826,72.0811869304,130849.687412,61.8975606483,2.89545882421,48.2114463118,2901.54083068,5754.10625326,9.81705304122,12.6462871174,11_15,"POLYGON ((-1645327.704565505 524097.5045573009, -1644327.704565505 524097.5045573009, -1644327.704565505 523097.5045573009, -1645327.704565505 523097.5045573009, -1645327.704565505 524097.5045573009))",11,15,1000000.0
176,11.918740865,9.07132273128,7.82628909128,41.2164756668,2263.77087505,68.7141743526,80616.5952288,50.2651806844,4.34920059606,25.6954290926,8295.43817392,11888.2686257,8.02466304911,19.0420568909,9_15,"POLYGON ((-1647327.704565505 524097.5045573009, -1646327.704565505 524097.5045573009, -1646327.704565505 523097.5045573009, -1647327.704565505 523097.5045573009, -1647327.704565505 524097.5045573009))",9,15,1000000.0
177,9.2844734261,5.33176509868,6.90787769594,32.9743960717,1399.85374673,76.3775233363,91979.2693552,60.2023463304,2.40116316107,32.4726053481,6842.31744535,10317.8641732,6.68475646586,13.5672821742,10_15,"POLYGON ((-1646327.704565505 524097.5045573009, -1645327.704565505 524097.5045573009, -1645327.704565505 523097.5045573009, -1646327.704565505 523097.5045573009, -1646327.704565505 524097.5045573009))",10,15,1000000.0
178,3.7238,0.9479,1.828,6.1745,0.00248242319694,92.8233,187942.0,57.4895,2.6778,55.5705,0.0377429649331,0.0748273277935,36.3575,3.31753554502,15_15,"POLYGON ((-1641327.704565505 524097.5045573009, -1640327.704565505 524097.5045573009, -1640327.704565505 523097.5045573009, -1641327.704565505 523097.5045573009, -1641327.704565505 524097.5045573009))",15,15,1000000.0
179,13.3565,8.1526,11.2749,8.2051,4.049807356,65.8283,106517.0,61.8889,0.0,38.9744,22.1414701239,43.6395129109,7.8057,9.28013876843,6_17,"POLYGON ((-1650327.704565505 522097.5045573009, -1649327.704565505 522097.5045573009, -1649327.704565505 521097.5045573009, -1650327.704565505 521097.5045573009, -1650327.704565505 522097.5045573009))",6,17,1000000.0
180,3.8462,1.9623,4.3956,3.1579,5.43598896862,89.5604,114524.0,52.7354,0.0,38.1579,70.0229087483,117.38050756,19.6232,4.63108320251,1_17,"POLYGON ((-1655327.704565505 522097.5045573009, -1654327.704565505 522097.5045573009, -1654327.704565505 521097.5045573009, -1655327.704565505 521097.5045573009, -1655327.704565505 522097.5045573009))",1,17,1000000.0
181,4.20405569428,1.92743739294,4.39853073359,3.16102660697,16.1823730224,88.6249710766,123140.387203,52.0962084616,0.190264391258,39.8520655292,205.138324214,353.020252301,18.7092339614,4.58397865756,2_17,"POLYGON ((-1654327.704565505 522097.5045573009, -1653327.704565505 522097.5045573009, -1653327.704565505 521097.5045573009, -1654327.704565505 521097.5045573009, -1654327.704565505 522097.5045573009))",2,17,1000000.0
